tourist_id,timestamp,latitude,longitude,speed_kmph,gps_accuracy_m
T022,2026-01-29 06:46:44.418430,26.91203500585035,75.7856766322541,5.22,5.01
T022,2026-01-29 06:51:44.418430,26.911609830669235,75.78600970447881,13.21,7.76
T022,2026-01-29 06:56:44.418430,26.911745040006952,75.78567362280724,8.69,6.76
T022,2026-01-29 07:01:44.418430,26.911370997883452,75.78565218140501,16.47,5.15
T022,2026-01-29 07:06:44.418430,26.911492608361094,75.78588433061111,17.24,9.9
T022,2026-01-29 07:11:44.418430,26.911757022501714,75.78592425223141,11.16,10.0
T022,2026-01-29 07:16:44.418430,26.911488635568535,75.78612519085078,10.84,5.95
T022,2026-01-29 07:21:44.418430,26.911641856234283,75.78651791279057,14.94,7.27
T022,2026-01-29 07:26:44.418430,26.911550498412446,75.78606857439584,6.56,6.14
T022,2026-01-29 07:31:44.418430,26.91170950717204,75.78589620461875,16.93,3.98
T022,2026-01-29 07:36:44.418430,26.9121609633314,75.78634572238617,16.48,4.41
T022,2026-01-29 07:41:44.418430,26.91177155356148,75.78640608822934,18.08,3.28
T022,2026-01-29 07:46:44.418430,26.911998163780222,75.78634807399067,13.88,5.89
T022,2026-01-29 07:51:44.418430,26.912372761867385,75.78616412693403,9.14,9.67
T022,2026-01-29 07:56:44.418430,26.91216669181841,75.78616113444737,12.11,7.0
T022,2026-01-29 08:01:44.418430,26.912423864491736,75.78595769032134,15.94,3.37
T022,2026-01-29 08:06:44.418430,26.91265811587048,75.78576017781349,11.39,7.14
T022,2026-01-29 08:11:44.418430,26.912732238771596,75.78623022756393,14.06,9.57
T022,2026-01-29 08:16:44.418430,26.912639209861645,75.78671426786889,15.82,8.52
T022,2026-01-29 08:21:44.418430,26.912665422028528,75.7864454648958,16.04,6.24
T022,2026-01-29 08:26:44.418430,26.91311257999318,75.78632698112324,6.59,6.99
T022,2026-01-29 08:31:44.418430,26.91325253417121,75.78664923761934,11.7,8.02
T022,2026-01-29 08:36:44.418430,26.913321521675208,75.78671936929388,17.58,4.72
T022,2026-01-29 08:41:44.418430,26.92365381128437,75.79833999951575,18.31,5.31
T022,2026-01-29 08:46:44.418430,26.94337805359258,75.80907124527998,20.7,7.36
T022,2026-01-29 08:51:44.418430,26.96077538344366,75.81984493105715,20.22,6.73
T022,2026-01-29 08:56:44.418430,26.979354263840083,75.83919285838937,19.18,4.42
T022,2026-01-29 09:01:44.418430,26.990129142384387,75.85380840974682,18.62,5.58
T022,2026-01-29 09:06:44.418430,27.008099097810128,75.86652613754163,22.45,8.44
T022,2026-01-29 09:11:44.418430,27.023353653907325,75.87914533211246,16.27,9.17
T022,2026-01-29 09:16:44.418430,27.034667160650777,75.89612783865219,24.05,3.92
T022,2026-01-29 09:21:44.418430,27.049421285855132,75.90983576502713,18.01,6.74
T022,2026-01-29 09:26:44.418430,27.06065420105638,75.92195495805149,24.75,6.9
T022,2026-01-29 09:31:44.418430,27.07504062427896,75.93588806300365,15.43,6.04
T022,2026-01-29 09:36:44.418430,27.085721509695414,75.95376709343105,23.94,7.72
T022,2026-01-29 09:41:44.418430,27.105218131562182,75.96738759137503,22.24,5.56
T022,2026-01-29 09:46:44.418430,27.122820863327963,75.98552665555603,20.02,6.65
T022,2026-01-29 09:51:44.418430,27.138097713777544,75.99602916024521,23.76,9.68
T022,2026-01-29 09:56:44.418430,27.148790940602858,76.00622130382742,18.3,7.35
T022,2026-01-29 10:01:44.418430,27.168440219044946,76.01977754930343,19.99,4.23
T022,2026-01-29 10:06:44.418430,27.1857255126619,76.03164259776604,22.2,4.57
T022,2026-01-29 10:11:44.418430,27.200087251195697,76.05055242800402,16.53,6.07
T022,2026-01-29 10:16:44.418430,27.216777413615745,76.06727886971406,16.84,10.0
T022,2026-01-29 10:21:44.418430,27.233849527626305,76.0791747987075,24.15,6.48
T022,2026-01-29 10:26:44.418430,27.248906910446532,76.09477772823733,20.53,5.56
T022,2026-01-29 10:31:44.418430,27.26142218346057,76.10486404889825,19.29,3.86
T022,2026-01-29 10:36:44.418430,27.280598990445835,76.11762540678679,23.93,3.28
T022,2026-01-29 10:41:44.418430,27.29936003371665,76.13046600110675,19.3,4.71
T022,2026-01-29 10:46:44.418430,27.310874955942264,76.14880311738499,24.66,4.6
T022,2026-01-29 10:51:44.418430,27.321344815234195,76.16296429104499,22.82,4.76
T022,2026-01-29 10:56:44.418430,27.33462267204565,76.17451143185187,20.59,9.1
T022,2026-01-29 11:01:44.418430,27.349095430986573,76.1910415295925,24.7,4.42
T022,2026-01-29 11:06:44.418430,27.366970525929123,76.20630134751703,19.48,8.16
T022,2026-01-29 11:11:44.418430,27.379225666209216,76.21753456482978,22.24,4.93
T022,2026-01-29 11:16:44.418430,27.390876595663098,76.2337624527055,22.1,3.6
T022,2026-01-29 11:21:44.418430,27.402904468251812,76.24457157944649,15.08,9.44
T022,2026-01-29 11:26:44.418430,27.420044781932326,76.26406601274225,18.08,9.77
T022,2026-01-29 11:31:44.418430,27.433751831236652,76.2772185164356,19.99,7.83
T022,2026-01-29 11:36:44.418430,27.4487466824293,76.29414351083213,22.92,6.46
T022,2026-01-29 11:41:44.418430,27.4596995903796,76.31383069307921,23.99,8.81
T022,2026-01-29 11:46:44.418430,27.477467414820033,76.32405939279391,23.91,4.79
T022,2026-01-29 11:51:44.418430,27.491396456225598,76.34321865839405,21.83,4.35
T022,2026-01-29 11:56:44.418430,27.501984638943387,76.35655284565375,20.17,7.15
T022,2026-01-29 12:01:44.418430,27.518863648040686,76.37219308131151,21.25,3.34
T022,2026-01-29 12:06:44.418430,27.536436550777726,76.38673015117278,21.89,8.43
T022,2026-01-29 12:11:44.418430,27.546896813976513,76.39879298073016,21.69,6.71
T022,2026-01-29 12:16:44.418430,27.5610284547099,76.41476135107465,23.53,9.81
T022,2026-01-29 12:21:44.418430,27.572154732581986,76.43283550879984,18.08,6.68
T022,2026-01-29 12:26:44.418430,27.58459981837863,76.44744950514075,19.68,4.76
T022,2026-01-29 12:31:44.418430,27.600151669060573,76.46298513974664,15.39,3.49
T022,2026-01-29 12:36:44.418430,27.617285552598943,76.47646599311646,21.78,8.13
T022,2026-01-29 12:41:44.418430,27.629439188544737,76.49425651233065,18.43,7.09
T022,2026-01-29 12:46:44.418430,27.647682880725714,76.51315160944681,19.55,9.39
T022,2026-01-29 12:51:44.418430,27.657952353752176,76.52434222104475,23.65,8.47
T022,2026-01-29 12:56:44.418430,27.675377033941142,76.54018519948157,23.69,9.16
T022,2026-01-29 13:01:44.418430,27.685464737094208,76.55389989696054,22.4,6.11
T022,2026-01-29 13:06:44.418430,27.69599078263433,76.56424591857461,20.56,6.28
T022,2026-01-29 13:11:44.418430,27.711795731032154,76.57931246644021,21.09,9.55
T022,2026-01-29 13:16:44.418430,27.730762917280323,76.59611594894552,20.39,8.99
T022,2026-01-29 13:21:44.418430,27.74962369807416,76.61389122715813,24.92,8.54
T022,2026-01-29 13:26:44.418430,27.761246287593927,76.6283459935026,15.89,3.71
T022,2026-01-29 13:31:44.418430,27.779676530978723,76.6383920781602,21.06,5.9
T023,2026-01-29 03:36:44.420430,26.912075691578465,75.78748555800318,9.4,5.49
T023,2026-01-29 03:41:44.420430,26.912263519390457,75.78764236039116,5.87,6.52
T023,2026-01-29 03:46:44.420430,26.91255245073545,75.78781769954175,11.82,8.51
T023,2026-01-29 03:51:44.420430,26.912475442216696,75.78774648619608,13.68,8.03
T023,2026-01-29 03:56:44.420430,26.91294932493567,75.7882128009176,17.08,4.21
T023,2026-01-29 04:01:44.420430,26.913231206089364,75.78801430894102,13.26,8.26
T023,2026-01-29 04:06:44.420430,26.91361269014017,75.78799111836499,14.46,5.63
T023,2026-01-29 04:11:44.420430,26.913332734336077,75.78822039591036,17.28,8.18
T023,2026-01-29 04:16:44.420430,26.913176496427983,75.78811833973475,17.7,4.34
T023,2026-01-29 04:21:44.420430,26.913001087017452,75.78837803535069,15.43,4.4
T023,2026-01-29 04:26:44.420430,26.913293904877133,75.78874010130745,13.56,5.05
T023,2026-01-29 04:31:44.420430,26.913064753541903,75.78922950427445,17.43,6.6
T023,2026-01-29 04:36:44.420430,26.912998172977737,75.78958590553499,18.1,8.17
T023,2026-01-29 04:41:44.420430,26.912820082125506,75.78942438646301,16.71,9.34
T023,2026-01-29 04:46:44.420430,26.913016874194028,75.78935798545255,17.2,6.7
T023,2026-01-29 04:51:44.420430,26.913498624035924,75.7888820282744,17.47,5.76
T023,2026-01-29 04:56:44.420430,26.913640103033202,75.78845580459769,19.76,7.52
T023,2026-01-29 05:01:44.420430,26.91354298252349,75.78853480057057,10.65,8.99
T023,2026-01-29 05:06:44.420430,26.913541026524104,75.78882475287824,16.58,7.69
T023,2026-01-29 05:11:44.420430,26.913289873752042,75.78891048981957,8.49,5.94
T023,2026-01-29 05:16:44.420430,26.91321255782042,75.78899676078801,10.6,4.37
T023,2026-01-29 05:21:44.420430,26.91272694589797,75.78934599056629,8.63,3.71
T023,2026-01-29 05:26:44.420430,26.91281030154019,75.78979884546341,7.51,6.68
T023,2026-01-29 05:31:44.420430,26.913187415660293,75.79009907194879,18.09,7.28
T023,2026-01-29 05:36:44.420430,26.913433610748125,75.79052054955287,14.86,3.69
T023,2026-01-29 05:41:44.420430,26.913508576109475,75.79052363260466,5.79,4.21
T023,2026-01-29 05:46:44.420430,26.913744178474577,75.7908289562823,7.36,3.61
T023,2026-01-29 05:51:44.420430,26.91331522548067,75.79041963154464,19.39,6.78
T023,2026-01-29 05:56:44.420430,26.91357850224223,75.79006558701668,18.15,8.19
T023,2026-01-29 06:01:44.420430,26.913952821054625,75.79037861596632,6.69,7.69
T023,2026-01-29 06:06:44.420430,26.91348684265996,75.79052698764696,12.45,7.0
T023,2026-01-29 06:11:44.420430,26.913034158258576,75.79090103150801,7.28,5.6
T023,2026-01-29 06:16:44.420430,26.91337523070237,75.79128532497623,17.63,9.09
T023,2026-01-29 06:21:44.420430,26.91324498740802,75.79092699663035,12.58,4.26
T023,2026-01-29 06:26:44.420430,26.912820185497203,75.790660309926,5.6,8.58
T023,2026-01-29 06:31:44.420430,26.9133072302889,75.79062568096474,13.72,6.76
T023,2026-01-29 06:36:44.420430,26.912984909633746,75.79038742430178,15.09,4.73
T023,2026-01-29 06:41:44.420430,26.9131991419081,75.79076151170983,19.18,4.17
T023,2026-01-29 06:46:44.420430,26.913476497748455,75.79035218811845,7.28,7.89
T023,2026-01-29 06:51:44.420430,26.913792585960888,75.78989513205671,16.3,7.89
T023,2026-01-29 06:56:44.420430,26.91363217617664,75.78951597165792,12.05,7.86
T023,2026-01-29 07:01:44.420430,26.91363217617664,75.78951597165792,0.0,3.29
T023,2026-01-29 07:06:44.420430,26.91363217617664,75.78951597165792,0.0,9.48
T023,2026-01-29 07:11:44.420430,26.91363217617664,75.78951597165792,0.0,4.48
T023,2026-01-29 07:16:44.420430,26.91363217617664,75.78951597165792,0.0,8.87
T023,2026-01-29 07:21:44.420430,26.91363217617664,75.78951597165792,0.0,7.8
T023,2026-01-29 07:26:44.420430,26.91363217617664,75.78951597165792,0.0,5.72
T023,2026-01-29 07:31:44.420430,26.91363217617664,75.78951597165792,0.0,8.76
T023,2026-01-29 07:36:44.420430,26.91363217617664,75.78951597165792,0.0,4.05
T023,2026-01-29 07:41:44.420430,26.91363217617664,75.78951597165792,0.0,4.91
T023,2026-01-29 07:46:44.420430,26.91363217617664,75.78951597165792,0.0,9.12
T023,2026-01-29 07:51:44.420430,26.91363217617664,75.78951597165792,0.0,5.62
T023,2026-01-29 07:56:44.420430,26.91363217617664,75.78951597165792,0.0,5.66
T023,2026-01-29 08:01:44.420430,26.91363217617664,75.78951597165792,0.0,4.49
T023,2026-01-29 08:06:44.420430,26.91363217617664,75.78951597165792,0.0,6.49
T023,2026-01-29 08:11:44.420430,26.91363217617664,75.78951597165792,0.0,9.55
T023,2026-01-29 08:16:44.420430,26.91363217617664,75.78951597165792,0.0,3.32
T023,2026-01-29 08:21:44.420430,26.91363217617664,75.78951597165792,0.0,8.94
T023,2026-01-29 08:26:44.420430,26.91363217617664,75.78951597165792,0.0,3.01
T023,2026-01-29 08:31:44.420430,26.91363217617664,75.78951597165792,0.0,8.46
T023,2026-01-29 08:36:44.420430,26.91363217617664,75.78951597165792,0.0,5.76
T023,2026-01-29 08:41:44.420430,26.91363217617664,75.78951597165792,0.0,5.42
T023,2026-01-29 08:46:44.420430,26.91363217617664,75.78951597165792,0.0,7.99
T023,2026-01-29 08:51:44.420430,26.91363217617664,75.78951597165792,0.0,9.37
T023,2026-01-29 08:56:44.420430,26.91363217617664,75.78951597165792,0.0,4.36
T023,2026-01-29 09:01:44.420430,26.91363217617664,75.78951597165792,0.0,7.85
T023,2026-01-29 09:06:44.420430,26.91363217617664,75.78951597165792,0.0,8.04
T023,2026-01-29 09:11:44.420430,26.91363217617664,75.78951597165792,0.0,7.23
T023,2026-01-29 09:16:44.420430,26.91363217617664,75.78951597165792,0.0,8.26
T023,2026-01-29 09:21:44.420430,26.91363217617664,75.78951597165792,0.0,8.21
T023,2026-01-29 09:26:44.420430,26.91381040256226,75.78921177261931,13.69,8.59
T023,2026-01-29 09:31:44.420430,26.91396445442141,75.78956003256819,11.41,4.09
T023,2026-01-29 09:36:44.420430,26.914001297985614,75.78940161821723,8.61,6.25
T023,2026-01-29 09:41:44.420430,26.914236739567315,75.78913002936743,15.88,8.27
T023,2026-01-29 09:46:44.420430,26.914552588474287,75.78897925997865,5.87,5.76
T023,2026-01-29 09:51:44.420430,26.91416380252924,75.78882872223915,10.5,8.04
T023,2026-01-29 09:56:44.420430,26.9137052887699,75.78854251211648,13.77,4.74
T023,2026-01-29 10:01:44.420430,26.913327318140222,75.78875615962404,8.5,9.81
T023,2026-01-29 10:06:44.420430,26.913648536719048,75.78908838816929,10.99,9.66
T023,2026-01-29 10:11:44.420430,26.913422147357807,75.78866105061613,11.11,6.56
T023,2026-01-29 10:16:44.420430,26.91346873097534,75.788615773106,7.55,9.71
T023,2026-01-29 10:21:44.420430,26.913512023150112,75.78834725319057,14.71,6.07
T023,2026-01-29 10:26:44.420430,26.913734590070344,75.78784955460699,16.49,4.56
T023,2026-01-29 10:31:44.420430,26.91354722251956,75.78797362355363,12.45,3.19
T023,2026-01-29 10:36:44.420430,26.913961369219052,75.7875343376552,7.36,3.58
T023,2026-01-29 10:41:44.420430,26.914206784413675,75.78802707558377,7.57,8.13
T023,2026-01-29 10:46:44.420430,26.913916836689076,75.78847134575656,11.68,7.54
T023,2026-01-29 10:51:44.420430,26.914244130288946,75.78848599485484,8.88,8.01
T023,2026-01-29 10:56:44.420430,26.914699232933764,75.78849283023492,16.96,4.15
T023,2026-01-29 11:01:44.420430,26.914264945332718,75.78860051300994,6.42,7.95
T023,2026-01-29 11:06:44.420430,26.91409039960505,75.78834690971344,11.26,4.35
T023,2026-01-29 11:11:44.420430,26.913876540494453,75.7885737347477,11.49,8.16
T023,2026-01-29 11:16:44.420430,26.9143175180174,75.78808084948128,13.21,4.09
T023,2026-01-29 11:21:44.420430,26.914675959784567,75.78765232903879,18.71,5.86
T023,2026-01-29 11:26:44.420430,26.914934288528777,75.78792424384672,7.13,5.52
T023,2026-01-29 11:31:44.420430,26.91464198288314,75.7882489073044,17.05,7.71
T023,2026-01-29 11:36:44.420430,26.91416061861475,75.78844823200232,15.82,4.43
T023,2026-01-29 11:41:44.420430,26.91460845940404,75.78808219887803,11.71,5.51
T023,2026-01-29 11:46:44.420430,26.9144401713365,75.78794756456442,16.25,8.49
T023,2026-01-29 11:51:44.420430,26.91468909003288,75.78817884303417,16.05,4.56
T023,2026-01-29 11:56:44.420430,26.91443313357575,75.78779500418231,10.3,4.58
T023,2026-01-29 12:01:44.420430,26.91438549292523,75.78743128453445,12.79,8.11
T023,2026-01-29 12:06:44.420430,26.914500540321466,75.7878247845922,6.3,4.59
T023,2026-01-29 12:11:44.420430,26.914315636095527,75.78824031284687,15.22,3.15
T023,2026-01-29 12:16:44.420430,26.91412857721237,75.78809357763976,17.1,8.75
T023,2026-01-29 12:21:44.420430,26.913634541671154,75.78762149951257,16.1,7.56
T023,2026-01-29 12:26:44.420430,26.913268709923166,75.78778327497217,7.69,6.59
T023,2026-01-29 12:31:44.420430,26.913154704921855,75.78812924572038,13.76,7.1
T023,2026-01-29 12:36:44.420430,26.913096026026658,75.7885224938981,14.72,7.44
T023,2026-01-29 12:41:44.420430,26.913589128548843,75.78870615520508,7.21,7.77
T023,2026-01-29 12:46:44.420430,26.913243918927794,75.78838957382301,15.7,5.57
T023,2026-01-29 12:51:44.420430,26.91350442911487,75.78844966479087,13.75,8.16
T023,2026-01-29 12:56:44.420430,26.913208071721503,75.78884923487537,19.42,6.18
T023,2026-01-29 13:01:44.420430,26.913585806298904,75.78898500524852,14.71,9.58
T023,2026-01-29 13:06:44.420430,26.913485519873465,75.78908611320634,10.17,8.72
T023,2026-01-29 13:11:44.420430,26.91341692377297,75.7891300522094,9.01,6.74
T023,2026-01-29 13:16:44.420430,26.913845182498456,75.78947902753343,8.27,8.0
T023,2026-01-29 13:21:44.420430,26.914097868203765,75.78983052658886,15.94,4.2
T023,2026-01-29 13:26:44.420430,26.9142277695791,75.7893528360035,16.36,5.03
T023,2026-01-29 13:31:44.420430,26.913935973578017,75.78899226444325,9.73,3.04
T024,2026-01-29 03:36:44.421430,26.91221835287928,75.78755945132849,8.47,5.44
T024,2026-01-29 03:41:44.421430,26.912335406752568,75.78716569478836,19.09,3.2
T024,2026-01-29 03:46:44.421430,26.91252114940322,75.78765602896183,8.84,9.25
T024,2026-01-29 03:51:44.421430,26.912563970633094,75.78790427750724,19.35,9.6
T024,2026-01-29 03:56:44.421430,26.912899314472472,75.78763886982368,13.51,8.21
T024,2026-01-29 04:01:44.421430,26.912517234411958,75.78720062034199,12.47,7.85
T024,2026-01-29 04:06:44.421430,26.912319234075056,75.78722522840965,7.49,3.75
T024,2026-01-29 04:11:44.421430,26.91235228977422,75.78724299307001,15.98,8.04
T024,2026-01-29 04:16:44.421430,26.912792886926628,75.78707979173555,13.52,3.42
T024,2026-01-29 04:21:44.421430,26.913049485489974,75.78692582384411,6.87,3.74
T024,2026-01-29 04:26:44.421430,26.91328650624348,75.78694664851336,18.74,3.76
T024,2026-01-29 04:31:44.421430,26.9136089975282,75.78717881522876,12.96,9.24
T024,2026-01-29 04:36:44.421430,26.913886047932774,75.78723996481791,19.97,7.76
T024,2026-01-29 04:41:44.421430,26.914151342356725,75.78679411174245,5.59,3.67
T024,2026-01-29 04:46:44.421430,26.914149517264224,75.78694811544102,6.95,3.32
T024,2026-01-29 04:51:44.421430,26.914010468856418,75.78726604383155,5.97,5.29
T024,2026-01-29 04:56:44.421430,26.913751928358337,75.78707724386962,14.18,9.35
T024,2026-01-29 05:01:44.421430,26.91373491513931,75.78688147939368,5.53,3.12
T024,2026-01-29 05:06:44.421430,26.913494692625225,75.78712970763327,18.54,9.56
T024,2026-01-29 05:11:44.421430,26.91366117155649,75.78675609124483,7.39,8.11
T024,2026-01-29 05:16:44.421430,26.913184869534362,75.7864803298404,18.55,4.43
T024,2026-01-29 05:21:44.421430,26.91309079921332,75.78690838329948,6.19,9.73
T024,2026-01-29 05:26:44.421430,26.91335955359707,75.7865894734487,10.08,5.91
T024,2026-01-29 05:31:44.421430,26.913471677084036,75.78638343026775,9.35,3.88
T024,2026-01-29 05:36:44.421430,26.913878653354665,75.7861693438313,16.85,4.34
T024,2026-01-29 05:41:44.421430,26.913955308465244,75.78586603423409,9.61,3.47
T024,2026-01-29 05:46:44.421430,26.914171307122146,75.7858876177872,8.5,7.71
T024,2026-01-29 05:51:44.421430,26.914653878631594,75.7862495973685,15.79,3.44
T024,2026-01-29 05:56:44.421430,26.91453063892859,75.78626347464798,8.31,7.63
T024,2026-01-29 06:01:44.421430,26.914321536733606,75.78633500100817,11.79,4.39
T024,2026-01-29 06:06:44.421430,26.9145629067674,75.78658949924368,16.67,7.37
T024,2026-01-29 06:11:44.421430,26.91505874161972,75.78659695493383,5.26,7.11
T024,2026-01-29 06:16:44.421430,26.91460525206942,75.7862836961258,10.79,8.26
T024,2026-01-29 06:21:44.421430,26.914265900043997,75.78594790883585,13.68,9.42
T024,2026-01-29 06:26:44.421430,26.91393139834091,75.78618946359364,10.31,6.24
T024,2026-01-29 06:31:44.421430,26.913993970378474,75.78608523192204,15.13,9.15
T024,2026-01-29 06:36:44.421430,26.91380126894122,75.78625271152531,18.17,5.77
T024,2026-01-29 06:41:44.421430,26.91347316313487,75.78673896940549,5.3,4.27
T024,2026-01-29 06:46:44.421430,26.913857571830917,75.78659691887856,15.36,6.89
T024,2026-01-29 06:51:44.421430,26.914148114543703,75.78627552169532,18.36,9.31
T024,2026-01-29 06:56:44.421430,26.914543774281857,75.7867253323515,13.75,9.2
T024,2026-01-29 07:01:44.421430,26.915036731485767,75.78713990141807,14.6,7.43
T024,2026-01-29 07:06:44.421430,26.914637249900945,75.78669424916379,17.98,4.68
T024,2026-01-29 07:11:44.421430,26.914699472626744,75.78700475320976,15.71,8.82
T024,2026-01-29 07:16:44.421430,26.914482897626613,75.78663695715605,6.51,9.77
T024,2026-01-29 07:21:44.421430,26.914049948018704,75.78699191036995,5.32,6.57
T024,2026-01-29 07:26:44.421430,26.914540097045137,75.78702019962103,6.72,5.89
T024,2026-01-29 07:31:44.421430,26.91497648743334,75.78689799472664,8.12,7.17
T024,2026-01-29 07:36:44.421430,26.91476160657088,75.78737186753727,18.96,9.9
T024,2026-01-29 07:41:44.421430,26.914864108126615,75.78771889853623,16.19,5.41
T024,2026-01-29 07:46:44.421430,26.915360185496983,75.78802951196317,10.34,7.38
T024,2026-01-29 07:51:44.421430,26.915308041392542,75.78821986747997,13.69,9.24
T024,2026-01-29 07:56:44.421430,26.915243585227838,75.78788789605898,5.04,3.6
T024,2026-01-29 08:01:44.421430,26.915239970315042,75.78747151896891,11.45,9.6
T024,2026-01-29 08:06:44.421430,26.915282282840625,75.78767095116783,7.5,6.23
T024,2026-01-29 08:11:44.421430,26.91525568664962,75.78773510157932,5.92,7.99
T024,2026-01-29 08:16:44.421430,26.91537246374964,75.78778819467928,8.31,4.77
T024,2026-01-29 08:21:44.421430,26.91537708495913,75.78766969267691,14.13,9.18
T024,2026-01-29 08:26:44.421430,26.915106548396995,75.78723684210335,11.57,4.81
T024,2026-01-29 08:31:44.421430,26.914705277284828,75.78707401799566,17.46,3.86
T024,2026-01-29 08:36:44.421430,26.91472007299412,75.78659834113166,19.54,6.86
T024,2026-01-29 08:41:44.421430,26.934647976170453,75.8018990685475,24.71,7.41
T024,2026-01-29 08:46:44.421430,26.944855905871357,75.8207254406193,22.14,5.94
T024,2026-01-29 08:51:44.421430,26.95625295993786,75.83391867948362,21.14,7.94
T024,2026-01-29 08:56:44.421430,26.972648506407698,75.84425501556308,23.6,9.3
T024,2026-01-29 09:01:44.421430,26.987739485449598,75.85795104994577,17.53,4.13
T024,2026-01-29 09:06:44.421430,27.007566700797394,75.87298992415653,24.97,9.99
T024,2026-01-29 09:11:44.421430,27.02374766946294,75.88731628534345,16.27,9.41
T024,2026-01-29 09:16:44.421430,27.034926628591688,75.90098807603913,22.23,7.38
T024,2026-01-29 09:21:44.421430,27.051772523633304,75.91383408000108,17.11,8.79
T024,2026-01-29 09:26:44.421430,27.071497823113205,75.92471387448686,16.73,4.36
T024,2026-01-29 09:31:44.421430,27.08197889459025,75.9376597098617,21.49,5.43
T024,2026-01-29 09:36:44.421430,27.09378023679242,75.95439530084997,20.79,9.78
T024,2026-01-29 09:41:44.421430,27.110102251897743,75.96555842093314,21.03,9.27
T024,2026-01-29 09:46:44.421430,27.12091798380416,75.98544724095757,17.69,4.64
T024,2026-01-29 09:51:44.421430,27.133550341211112,76.00052229749959,24.42,7.88
T024,2026-01-29 09:56:44.421430,27.152282075576874,76.01178065731463,22.38,4.1
T024,2026-01-29 10:01:44.421430,27.170245677500272,76.0280984583249,24.95,9.26
T024,2026-01-29 10:06:44.421430,27.18439371439786,76.04388981024982,15.28,4.43
T024,2026-01-29 10:11:44.421430,27.197164754303785,76.05449948257365,19.73,6.07
T024,2026-01-29 10:16:44.421430,27.216983948172977,76.06868170467509,19.68,8.47
T024,2026-01-29 10:21:44.421430,27.231399657168385,76.08847008866296,16.64,8.99
T024,2026-01-29 10:26:44.421430,27.248864276709526,76.10482753266093,15.62,6.61
T024,2026-01-29 10:31:44.421430,27.264764784633545,76.12436583529306,20.02,4.44
T024,2026-01-29 10:36:44.421430,27.27731518939847,76.14394327569829,21.58,9.84
T024,2026-01-29 10:41:44.421430,27.291766690159356,76.15987642272678,24.46,8.94
T024,2026-01-29 10:46:44.421430,27.30896897366549,76.17577270953927,16.02,8.14
T024,2026-01-29 10:51:44.421430,27.325253884051545,76.18834322882668,15.08,4.34
T024,2026-01-29 10:56:44.421430,27.33830214163611,76.20249811047269,20.5,7.77
T024,2026-01-29 11:01:44.421430,27.354010304522763,76.21993276239068,24.29,9.2
T024,2026-01-29 11:06:44.421430,27.37055594306194,76.23237053603586,24.35,9.51
T024,2026-01-29 11:11:44.421430,27.386285458989093,76.24381376828545,15.07,5.55
T024,2026-01-29 11:16:44.421430,27.39757314205362,76.26182416406604,19.48,6.46
T024,2026-01-29 11:21:44.421430,27.408956288801566,76.27485686798835,24.87,3.38
T024,2026-01-29 11:26:44.421430,27.426280739438518,76.28954930617877,23.59,5.77
T024,2026-01-29 11:31:44.421430,27.439790388131062,76.30120965020804,24.95,7.29
T024,2026-01-29 11:36:44.421430,27.451047828226923,76.31896781342274,19.54,4.49
T024,2026-01-29 11:41:44.421430,27.46120993766612,76.33410822835,22.11,4.85
T024,2026-01-29 11:46:44.421430,27.476430423128892,76.34957334500659,19.52,9.57
T024,2026-01-29 11:51:44.421430,27.486818889299748,76.36833942213323,20.6,9.38
T024,2026-01-29 11:56:44.421430,27.49847713435464,76.38127924589611,21.48,3.06
T024,2026-01-29 12:01:44.421430,27.515895931699674,76.39605428163611,23.87,7.39
T024,2026-01-29 12:06:44.421430,27.52888664945991,76.41018425413529,21.66,6.95
T024,2026-01-29 12:11:44.421430,27.53963815185334,76.42094636073469,21.29,4.74
T024,2026-01-29 12:16:44.421430,27.559328727569,76.43249419420928,19.61,7.41
T024,2026-01-29 12:21:44.421430,27.57011379965471,76.44384283259801,21.8,6.58
T024,2026-01-29 12:26:44.421430,27.586686370480514,76.46188945892916,15.43,7.55
T024,2026-01-29 12:31:44.421430,27.60577419936853,76.4779040640456,19.37,4.22
T024,2026-01-29 12:36:44.421430,27.620230470562163,76.49055741233161,16.1,5.96
T024,2026-01-29 12:41:44.421430,27.6398406978288,76.50848401821733,22.47,8.98
T024,2026-01-29 12:46:44.421430,27.658365201841747,76.52502858090779,16.46,8.03
T024,2026-01-29 12:51:44.421430,27.672484357588953,76.54385502745357,16.86,6.75
T024,2026-01-29 12:56:44.421430,27.68679305151289,76.5603772106086,23.37,4.33
T024,2026-01-29 13:01:44.421430,27.703062535405294,76.57249947624625,16.96,7.76
T024,2026-01-29 13:06:44.421430,27.717663925584112,76.59164980722413,16.43,3.12
T024,2026-01-29 13:11:44.421430,27.72980061308703,76.60763233251498,15.25,6.94
T024,2026-01-29 13:16:44.421430,27.74444650495169,76.62348507049013,17.98,7.78
T024,2026-01-29 13:21:44.421430,27.760422632750622,76.63642532222916,24.2,5.48
T024,2026-01-29 13:26:44.421430,27.77112561093977,76.65479308519319,20.47,9.17
T024,2026-01-29 13:31:44.421430,27.787787736409186,76.67213839989304,21.82,7.63
T025,2026-01-29 03:36:44.423430,26.91260242618151,75.7869942918648,9.27,8.96
T025,2026-01-29 03:41:44.423430,26.91234372085679,75.78697674211725,6.33,3.5
